docs,labels,weights
Seagate SRD0NF1 1TEAPM-500 2TB Game Drive for Xbox One/360 https://t.co/TnNxkjMZJb https://t.co/cUpvxW52Gp,[neutral],1.0
Belden Inc. $ BDC Downgraded by Zacks Investment Research https://t.co/ws1ruAgOxm,[negative],1.0
@kmurray1115 showing us my fav productivity tool -- visual taskboards https://t.co/eYvblLEQeb #NowForum,[positive],1.0
"`` More data has been created in the last 2 years than in the entire history of the human race'' -- George Kurian, Net... https://t.co/daDtENahnM",[neutral],1.0
NEW JOB: ServiceNow Analyst/ Developer ( Configuration and Development Servi - Brightred Resourcing Limited - Wokin... https://t.co/9h41T1RnKq,[neutral],1.0
Garmin Edge Touring Navigator GPS Bike Computer Review. I would recommend the Garmin Edge Touring to four groups... https://t.co/LEzzcnQPwD,[positive],1.0
NO.1 SUN S2Bluetooth Smart Watch Phone Mate Fit Activity Tracker for iPhone Sony https://t.co/OP2es1lUun https://t.co/hxsjJu0Upq,[neutral],1.0
Right... 13 `` MacBook Pro meet the future the HP Spectre x360 Late 2016 Comparison Smackdown https://t.co/M5DDrGT9pv,[neutral],1.0
laying in bed crying bc lil kodak would be snuggling with me rn,[neutral],1.0
"Amy has been an honorary member of the Cracker Barrel family for many years as we've had the opportunity to share several of her albums with our guests, `` said Cracker Barrel Old",[neutral],1.0
@taylor_rennee @DennysDiner I'm so mad ! ! !,[neutral],1.0
"My mums a star for getting me a dominos, starvinggggg😋",[positive],1.0
"Cheesecake Factory Inc., with $ 2. 1 billion of revenue, paid its CEO $ 5. 9 million, and Texas Roadhouse Inc., with $ 1. 8 billion of revenue, paid its chief $ 8. 6 million. Support",[neutral],1.0
Why am I getting error `` /eventgen_modinput.py'' lost sys.stderr `` while using the Eventgen app and haven't… https://t.co/530cIGmiGE #splunk,[neutral],1.0
#Sales #bestbuy #3757 ZAGG Pocket Foldable Bluetooth Keyboard & amp ; Cradle for iOS & amp ; Android D... https://t.co/x5RRRkhV58 https://t.co/9XYnwxmfhB,[neutral],1.0
"Apple has only recently let everyone download iOS 10, but were already starting to see a flurry of updates, with iOS 10. 1 released and now the first signs of iOS 10. 2 making their",[neutral],1.0
@SuperSethPowers Is that a Chuy's shirt ? !,[neutral],1.0
"New York Tri State Area McDonald's is inviting customers to celebrate the additional choices they requested, which have now been added to McDonald's menu. The All Day Breakfast launch",[neutral],1.0
how to search only for current date ? https://t.co/86c5CCrxOk #splunk,[neutral],1.0
Extreme search - modify count_30m https://t.co/5v2F2VVDTQ #splunk,[neutral],1.0
Lol McDonald's killing me with these baby ass hours,[negative],1.0
@paulhardman @NETGEAR it's a beast ! What's the plex server like ?,[positive],1.0
"vArmour partners with companies including AWS, Cisco and HPE to secure many of the largest data centre and cloud environments in the world. Learn more at http://www. varmour. com",[neutral],1.0
"Netgear WNA1100 - N150 Wireless USB Adapter Randomly disconnects from the internet: So, I am using the Netgea... https://t.co/fe5QM6pLva",[negative],1.0
"Interested in this job ? CSI-INFRA - ServiceNow Consultant in Glendale, CA https://t.co/8sVTueCxEP #jobServiceNow",[neutral],1.0
"He notes prominent customer mentions, Denny's and Panera Bread. This is all a big expansion of the company's market, he thinks: Despite the great success at Workday over the years,",[positive],1.0
Customer Experience Leads To Brand Loyalty For Shake Shack https://t.co/s5Dx9bZe2X,[positive],1.0
I've saved approx. AED 44 at Papa Murphy's - Abu Dhabi - Al Raha Mall https://t.co/nAUlUozL6Q,[neutral],1.0
Charles is taking me to the Cheesecake Factory tonight.,[neutral],1.0
"3D Systems, Stratasys Hit New Lows, Says Piper #3D https://t.co/cI3Llj0how",[negative],1.0
"This list, which you can find below, includes the US Postal Service, the Department of Defense, the Internet Assigned Numbers Authority ( IANA ) and IP ranges belonging to",[neutral],1.0
Kolby on Hornby Island #andrewklaverphotography #canada #canon #luckyme #britishcolumbia… https://t.co/0rknkWNbOE,[neutral],1.0
"Our runner up, the Motorola MBP853 Connect, costs about the same and gives you the option of picking up video streams from either your phone or a dedicated handheld viewer. Do You",[neutral],1.0
Find the perfect lipstick: Dior's make-up artist Peter Philips tells you how https://t.co/EQebpJbOBB,[neutral],1.0
[ CNBC ] Live: Philips kicks off Europe's earnings season with an 18 % increase in net income https://t.co/DI3hHYwaGT,[positive],1.0
#Fitbit #GetFit The Best Diet For Weight Loss Combined With Exercise https://t.co/83CRrU9sRp https://t.co/R1ybe7kFjE #Howard #Workout,[neutral],1.0
"Tour Day 74: @dunkindonuts. After a 4: 00 am start in #Mississippi ( through #Atlanta ) to #Miami, it's time for... https://t.co/Emxx7uXNcF",[neutral],1.0
"Other fans include Shake Shack founder Danny Meyer, who visits when in London. `` I always do my best to support our alumni when they light out on their own,'' Keller said. Richard",[neutral],1.0
Someone be my friend and go to Cracker Barrel with me,[positive],1.0
Bitxh I'm bout my skrilla shout out to Kodak,[negative],1.0
DEERFIELD ! ! POMPANO ! ! COME GRAB YA WINGS FROM @rickyrozay's NEWEST WINGSTOP 3656 W. HILLSBORO BLVD. ! ! TELL THEM @DJECLUB525 SENT YA ! !,[positive],1.0
Complete your @3dsystems @Cimatron cad/cam solution with the best wire edm cam in market | @IMTS_2016 Booth E-3310 https://t.co/a8t1TX0e57,[neutral],1.0
@shia_uniquee hit that Popeyes,[positive],1.0
@Dominos_UK I hope you will be investigating the stupid behaviour of the idiot on a scooter doing wheelies and do the right thing and report,[negative],1.0
@datachloe @tableaupublic @j_trajkovic @bibleviz @pgilks @interworks of course ! here it is https://t.co/Jb6WEMnVTD,[neutral],1.0
Time best spent is with our clients ! #netapp https://t.co/XeNsTOsXpk,[positive],1.0
UGA stands third in the SEC in rushing yards allowed ( 111. 14 per game ). The success on defense has been largely propelled by a couple of interior defensive stars. According to Pro,[neutral],1.0
"Fuddruckers presentara su tercer restaurante fast casual en Colombia, en el nuevo centro comercial Contact Us Journalists Blog Log In Sign Up Send a Release",[neutral],1.0
#CloudFoundry adds @Cisco as Eleventh member https://t.co/FmJn0Yqxh1 @Microsoft @IBM @HPE https://t.co/GE9XAvBZGe,[neutral],1.0
@ejw3athers does this app also work for when Starbucks gives you 2 for 1 Oprah chai on Mother's Day ?,[neutral],1.0
"Shares of Arcos Dorados, which operates as a franchisee of McDonald's restaurants, have gained 22.05 % in the last one month, 7.45 % in the previous three months, and 113.79 % in the past",[neutral],1.0
It smells amazing in here ! @PapaMurphys is baking up come delicious pizza. Hold us back ! #wmbmummies,[positive],1.0
Healthy Connections ( Paid Post by Philips From The New York Times ) https://t.co/KqOjGJk50Q via @TBrandStudio,[neutral],1.0
Alexas new Logitech Harmony skill adds voice control to your home theater https://t.co/kvoMZHyFHB,[neutral],1.0
"Some key companies covered in the report include Boston Scientific Corporation, Koninklijke Philips N.V., Abbott Laboratories, Nihon Kohden Corporation, F. Hoffmann-La Roche Ltd.,",[neutral],1.0
"Canon 1DX + Sigma 150-600 OS Sport, photos from air show #air #show #Sigma #Canon #photography #planes https://t.co/PZZbjBFhkO",[neutral],1.0
McDonalds ( 1 ) MCP ( 1 ) McRib ( 1 ) measured move ( 1 ) Merry Christmas ( 1 ) MF Global ( 1 ) MGA ( 1 ) micro-analysis ( 1 ) mike swanson ( 2 ) MIST ( 1 ) momentum ( 1 ),[neutral],1.0
@Tifftifftaco Buffalo Wild Wings Challenge ! !,[neutral],1.0
"Contact: Steve DeMarco, Marketing Manager, 781-233-5274 iTunes, iMessage, and iPhone are trademarks of Apple, Inc., registered in the U.S. and other countries. App Store is a service",[neutral],1.0
my name is kodak but you knew that alreaaaaady,[neutral],1.0
#3: Philips Hue White Ambiance Personal Wireless Lighting LED E27 9.5 W Edison Screw Bulb https://t.co/nrmNjEbOIp,[neutral],1.0
Canon t5i i think yes,[neutral],1.0
@cai_s_samuels They all have a light output of 806 Lumen You can find them all here: https://t.co/tIfgaMsF75 Hope this answers your question,[neutral],1.0
multiple searches in multiple sourcetypes resulting in a single chart https://t.co/KCNAEuPyiu #splunk,[neutral],1.0
Global Peace. https://t.co/MyqbhwajVd #MakeoverMonday @tableaupublic Slope Chart Wizardry courtesy of blogs from... https://t.co/xPo87ZqGPm,[neutral],1.0
Socket Mobile Announces 2016 Third Quarter Release Date and Conference Call https://t.co/Is0UOs3E76,[neutral],1.0
"@PCULL44444 Hold on, let me get some Taco Bell. In a few hours I'll have something to send you.",[positive],1.0
https://t.co/L5BCAUxq6K Fitbit Blaze Fitness Blue Smart Watch Large Brand New - No Box - Never Set up,[neutral],1.0
@MakHits ICEPRINCE JOS TO THE WORLD | ALBUM RELEASE DATE + ARTWORK https://t.co/oUY1tYFIhs BBM Pin: 2B3D6CD3,[neutral],1.0
"A number of tech industry leaders also joined the event, including Tim Cook, CEO of Apple Inc. ; Pony Ma, co-founder and CEO of Tencent ; Jack Ma, co-founder and executive chairman of",[neutral],1.0
This chipotle line is a bit crazy 😭,[negative],1.0
Special thanks to @2K for extra @mafiagame 3 Keys to giveaway follow and retweet. Click on the link to enter... https://t.co/H3Johceb9I,[neutral],1.0
el pollo loco wouldn't make me churros bc they just changed their oil so i had to settle for jack in the box churros & amp ; color me DISAPPOINTED,[negative],1.0
( NETGEAR ReadyNAS 314 4-Bay Network Attached Storage Diskless... ) on sale at b... https://t.co/QBZHGMRPcw https://t.co/BXY4q7S9Pe,[neutral],1.0
This @NetApp tech note is particularly perplexing... `` Supported SMB versions on your Vserver's CIFS server'' https://t.co/6Zc1Syd5pV,[neutral],1.0
Cop just sitting in the median on Burbank on the way to Popeyes. Don't let um get u ! Lol,[neutral],1.0
@DaveandBusters come on we spent 100 $ on food drinks n a play card got 2 play for 30 minutes n the place went out of power n they evacuated,[negative],1.0
"`` Microsoft and Sonus are designed to work together, and that has allowed us to turn up and provision new services for our enterprise customers much faster than before,'' said Kyle",[positive],1.0
I just threw up now my bathroom smells like @naturallight and Taco Bell,[negative],1.0
#Deals #543 https://t.co/cscDiCwO2D TAPESTOR SEAGATE USB Complete Computer Back Up 20GB Travan System usb Drive $ … https://t.co/OGyAO2CUKK,[neutral],1.0
*-Top Informativo-* - All The Social Ladies: Allison Stadd of Shake Shack [ Podcast ] In a new'All the Social Lad... https://t.co/beXjwXTPhd,[neutral],1.0
"Want to work at Shake Shack ? We're #hiring in #Bridgewater, NJ ! Click for details: https://t.co/BT4qAeGiy5 #Job #Hospitality #Jobs",[neutral],1.0
Xbox 360 Console Bundle-Turtle Beach H/S 2Controllers +1Green Afterglow 17 Games https://t.co/Y2xpaStz5R https://t.co/2CI1NY4B8m,[neutral],1.0
All this food.... yum AF. @Dave & amp ; Buster's https://t.co/rNHEef57ZW,[positive],1.0
Help me win this awesome GoPro Session ! https://t.co/Q7qAT0BGON,[positive],1.0
*drives to jack in the box*,[neutral],1.0
Everyone who work in McDonald's smoke weed,[negative],1.0
"This voucher offer will expire on 13 November 2016, at which point the Xperia Ear will start shipping. The phone voucher can be used until 14 January 2017. To highlight what the Xperia",[neutral],1.0
i want to fucking blow mcdonald's up cause their mocha machine is down wtf,[negative],1.0
"Anaplan's planning and performance management platform is used by many global businesses, including Hewlett Packard Enterprise, DocuSign, Splunk, Tableau, and hundreds of others. As an",[neutral],1.0
Great article from Kim - well worth the read ! Imperva https://t.co/l1Vp91hAxT,[neutral],1.0
Dear Esther Coming to Console Next Month - #ign News. #gamergirl #xbox https://t.co/jxTz0whp0Z https://t.co/q4JdFWR1zE,[neutral],1.0
"Haircut, potbelly, and curl up in the couch",[neutral],1.0
The Xbox One S Giveaway | AndroidGuys Deals https://t.co/2q3xYMlECx via @androidguys,[neutral],1.0
Not worthwhile skullcandy headphones: IBRLNbyDL,[neutral],1.0
CopyPower #Lifestyle #Utilities #iPad App **** $ 0.99 -&gt ; FREE... https://t.co/gcU10fc0xl,[neutral],1.0
"2016 Logitech, Logicool, Logi and other Logitech marks are owned by Logitech and may be registered. All other trademarks are the property of their respective owners. For",[neutral],1.0
. @dominos - seriously don't make an app if it doesn't work. `` Out for delivery'' for 50 mins. We live.5 mi away.,[negative],1.0
Dieng for a McDonald's breakfast as usual and no one will take me,[positive],1.0
@servicenow @LifeAtNOW - Risk & amp ; Security Practice Team Oct. 2016. Cheers https://t.co/IYnDN9gyIC,[neutral],1.0
"Chipotle says that not a single employee was infected, which led to watercooler talk of Chipotle being a victim of corporate sabotage. Many sources, even respected luminaries in the",[neutral],1.0
Stock Recap for: #BlackBerry Limited ( NASDAQ: BBRY ) #BlackBerry... #BlackBerry https://t.co/2pwrBPzMQP,[neutral],1.0
"Microsoft 360 currently has 109 million subscribers. The company's productivity and business processes segment, reached $ 6. 7 billion, growing 6 % and accounting for nearly a third of",[positive],1.0
. @coveo intelligent search Lightning component replacing #Salesforce native search in Capricorn coffee demo. #DF16 https://t.co/JRS9Tzqb0X,[neutral],1.0
"Sears, Panera and Meijer each spoke about a mobile journey that includes a customer feedback loop. For example, Meijer introduced an app that ensures groceries are ready for pickup",[neutral],1.0
Chuy's Holdings hits a 1 year low https://t.co/wECGASDrPx $ CHUY #Chuy'sHoldings https://t.co/VxMgmbuGOz,[negative],1.0
"With AtScale, business users get interactive and multi-dimensional analysis capabilities, directly on Hadoop, at maximum speed, using the tools they already know, own and love from",[neutral],1.0
"`` GoPro Inc. on Thursday swung to a deep quarterly loss and said it expects to remain in the red next year, as its new products failed to provide a panacea to its profitability woes.",[negative],1.0
"SIEM Partnerships with IBM, Splunk and HPe Grow Centrify Partnership Ecosystem Have you ever wondered what happens to all the information that is generated by computers as they log",[neutral],1.0
@Dominos_UK not good enough when I'm spending £90 on pizza,[negative],1.0
Dont get lost out there ! Tim from @Garmin will be at #MECSnowfest to talk handheld & amp ; wearable GPS units !... https://t.co/rAIllLb0jT,[neutral],1.0
"In no event shall Microsoft, its authors, or anyone else involved in the creation, production, or delivery of the scripts be liable for any damages whatsoever ( including, without",[neutral],1.0
$ LOCO: El Pollo Loco ( LOCO ): NDR Indicates SSS Could Rise On Lower …: https://t.co/bUWhhXd5sT,[neutral],1.0
Look for a drop in high end food chains - I.E. - Chipotle. [ v1uu ],[neutral],1.0
I got all the way out of the bed for some late night Taco Bell. Idc,[neutral],1.0
Good Times Burgers & amp ; Frozen Custard on #Yelp: What makes food tasty when you're hungry ? Anything. But this was pure... https://t.co/aljw68DMw6,[positive],1.0
GIVEAWAY: Philips AirFyer Viva @philips by @acanadianfoodie VALUE 250 CA ! #healthyeating #healthyholidays https://t.co/4YYbeugeH3 ENTER NOW,[neutral],1.0
Trying super hard to not get into the habit of drinking coffee when I get up early in the morning... but Jesus I need it.,[neutral],1.0
Tablets & amp ; Deals & gt ; & gt ; https://t.co/pm3drZjhP7 #660 Dell Inspiron 15.6 `` Laptop 4GB 500GB Windows 10 ( I3542-0000BLK ) https://t.co/TZ24Xr2gLJ,[neutral],1.0
